rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
868	83	181	0.037	79.993	0.028	396.7153	723.5791	code:81%	2 emon omething 1 .group _aux
869	594	181	0.037	80.03	0.116	271.6836	467.7691	wiki:71%	 born  served Born  directed  led  named
870	673	181	0.037	80.067	0.223	208.0503	397.4014	code:94%	 without ;  either  file  *  your
871	809	181	0.037	80.103	0.06	193.6983	376.5454	math:86%	22 1 12 3 27 2
872	837	181	0.037	80.14	0.343	264.9307	694.957	math:99%	2 4 3 5 8 θ
873	1115	181	0.037	80.177	0.075	421.835	632.1319	pile:73%	 bio  neuro io  micro  post ro
874	1151	181	0.037	80.214	0.482	331.4531	557.267	wiki:77%	) " ' %) .)
875	1291	181	0.037	80.251	0.339	231.1064	452.1895	wiki:50%	 In In  in .In in
876	1377	181	0.037	80.287	0.926	421.1114	594.1426	math:40%	 ( --- --  '
877	1390	181	0.037	80.324	0.143	111.9238	293.481	wiki:42%	 June  April  July  March  February  August
878	794	180	0.037	80.361	0.295	410.5615	597.3105	web:60%	 he  she  who  He  She  it
879	997	180	0.037	80.398	0.667	284.8389	482.7265	web:97%	.\n !\n ?\n  .\n "\n !!!\n
880	1072	180	0.037	80.434	0.201	374.5479	574.8447	math:42%	2 1 6 5 3 7
881	409	179	0.036	80.471	0.058	255.082	542.8662	code:96%	 i  line  name  x  arg  col
882	552	179	0.036	80.507	0.585	316.1866	610.5391	pile:47%	 have  has  had 've  having Have
883	834	179	0.036	80.543	0.03	293.3272	488.8105	code:97%	_OK _NAME _DIR _PATH _ERR S
884	898	179	0.036	80.58	0.065	356.9141	633.3408	pile:72%	-m om  carb  antim  pol yn
885	1441	179	0.036	80.616	0.013	315.2397	526.9878	code:59%	BOOST _PLAY  SUPPORT  STATE  PY EX
886	1998	179	0.036	80.653	0.057	445.8208	855.7456	pile:34%	 st -p pc -m  Pl  rh
887	74	178	0.036	80.689	0.299	256.6709	453.7637	math:92%	.\n\n \n\n :\n\n .\n ).\n\n ?\n
888	511	178	0.036	80.725	0.075	267.2212	513.5894	math:44%	3 1 5 8 9 0
889	761	178	0.036	80.761	1.0	328.8116	612.3237	code:67%	,
890	1410	178	0.036	80.797	0.413	384.3604	696.5141	wiki:52%	 "  “  '  (" –  ‘
891	591	177	0.036	80.833	0.764	91.915	198.0547	code:99%	#\n  \n \n ##\n  *\n //\n
892	1005	177	0.036	80.869	0.386	316.6904	615.1294	code:94%	__ '] ') ] ) "
893	1053	177	0.036	80.905	0.204	172.0078	367.8057	code:98%	 None 1 0 2  True 3
894	1532	177	0.036	80.941	0.911	361.4228	598.4531	web:46%	 ( --
895	1963	177	0.036	80.977	0.017	308.294	478.9961	pile:94%	itis  study  patients  adults  cells ia
896	1976	177	0.036	81.013	0.395	184.6055	301.1718	math:64%	 I I [I
897	348	176	0.036	81.049	0.273	268.8257	516.4727	math:81%	 –  by ### #### : ,
898	536	176	0.036	81.085	0.011	463.8506	754.254	code:81%	Series Template Type Track Property Group
899	676	176	0.036	81.121	0.025	538.1299	867.7358	code:91%	(f .p _conf x _p cn
900	1215	176	0.036	81.157	0.092	418.4287	622.2598	math:95%	V P L M A E
901	1313	176	0.036	81.192	0.949	89.7324	205.8652	code:100%	from  from
902	502	175	0.036	81.228	0.011	358.0918	524.4434	code:99%	(node (file  db  user  view ime
903	930	175	0.036	81.264	1.0	262.2627	455.2295	web:82%	.
904	981	175	0.036	81.299	0.024	381.3604	753.2285	pile:35%	ym  Mark ash -M sg amb
905	1167	175	0.036	81.335	1.0	350.2934	662.876	math:31%	,
906	1438	175	0.036	81.37	0.019	345.3482	627.752	code:72%	fl Implicit  userInput Queue List ried
907	311	174	0.035	81.406	0.019	317.455	593.2411	code:96%	3  ast cl .pack  pent  gf
908	317	174	0.035	81.441	0.046	417.5518	680.3388	code:40%	 real (ps  text s 3 x
909	510	174	0.035	81.477	0.173	250.7241	529.897	code:61%	0 1 2 255 L 5
910	635	174	0.035	81.512	0.037	319.4219	563.2276	code:95%	Manager  Event  Measurement  Resolver  Config  cls
911	855	174	0.035	81.547	0.326	155.0186	317.2266	pile:99%	\n\n ?\n\n .\n\n ?\n .\n \n
912	1169	174	0.035	81.583	1.0	444.1367	790.0527	math:58%	,
913	1304	174	0.035	81.618	0.095	170.709	433.9927	math:74%	 Mar  Aug  May  Nov  Oct  Feb
914	211	173	0.035	81.653	1.0	325.041	459.0508	web:77%	.
915	747	173	0.035	81.689	0.35	179.7598	283.1743	code:98%	 __ (__ __  '__ .__ /__
916	1183	173	0.035	81.724	0.124	328.0615	472.3535	code:76%	 THE  OR  COPYRIGHT  PROVIDED  SOFTWARE  SHALL
917	1934	173	0.035	81.759	0.061	339.1909	606.4971	math:35%	 OF ,  NOT  OR  IF  \xa0
918	154	172	0.035	81.794	0.207	283.0136	514.2128	code:97%	name file version init author all
919	425	172	0.035	81.829	0.497	343.7773	719.5527	math:48%	) " ' ] () ”
920	812	172	0.035	81.864	0.935	254.1533	400.4629	code:100%	from  from import
921	887	172	0.035	81.899	0.83	408.4649	593.7109	math:72%	 (  " —
922	1069	172	0.035	81.934	0.037	203.4014	415.1094	wiki:43%	1 26 4 14 17 3
923	1126	172	0.035	81.969	0.202	144.7324	264.8135	code:99%	)\n \n ()\n  []\n "\n ')\n
924	1227	172	0.035	82.004	0.015	322.8389	578.7129	code:100%	 serial deployment .plot bi  pyramid .request
925	1347	172	0.035	82.039	0.057	396.6323	617.8955	web:39%	 US EX G  UK  FOX  NBC
926	1522	172	0.035	82.074	0.089	335.5283	571.1806	math:98%	a y X  y x  x
927	255	171	0.035	82.109	0.026	412.7544	744.8915	math:39%	PH SS IN  REL ASH IS
928	396	171	0.035	82.143	0.271	343.9092	487.998	math:65%	.\n\n :\n\n \n\n ?\n\n .\n ,\n\n
929	605	171	0.035	82.178	0.221	127.7148	255.9131	code:100%	\n )\n  """\n ')\n ()\n  []\n
930	1158	171	0.035	82.213	0.195	407.3647	690.8344	code:94%	',\n ,\n ',\r\n ",\n \n ),\n
931	1559	171	0.035	82.248	0.297	440.8975	691.3096	pile:60%	\n :\n :\n\n .\n )\n\n  \n
932	353	170	0.035	82.282	0.155	220.8935	458.2021	wiki:82%	1 5 0 7 8 3
933	577	170	0.035	82.317	0.094	274.585	543.2271	code:95%	.txt w 8 .html r n
934	1921	170	0.035	82.352	0.065	473.959	765.5947	math:98%	A H L  H C  P
935	85	169	0.034	82.386	0.173	327.353	571.2202	web:35%	 years  weeks  days  months  miles  year
936	176	169	0.034	82.42	0.231	401.1455	625.0313	code:90%	 " ("  ' =' (' ="
937	783	169	0.034	82.455	0.014	317.4746	529.9986	code:96%	 color _name _path (points _fraction _enable
938	1705	169	0.034	82.489	0.816	225.56	409.0532	math:98%	left big gl Big l sin
939	252	168	0.034	82.523	0.539	205.3594	349.4971	pile:52%	 I I  i .I
940	659	168	0.034	82.557	0.164	600.5196	810.9716	math:76%	\n  {\n )\n ,\n ;\n :\n
941	742	168	0.034	82.592	0.117	514.2593	786.1167	math:89%	 R  A  C  X  F  L
942	1695	168	0.034	82.626	0.027	296.92	505.8789	code:70%	 SUPPORT _USER PL _TYPE  MEDIA ALLED
943	1838	168	0.034	82.66	0.437	310.1299	451.1475	math:100%	 $$ $$  \\$
944	469	167	0.034	82.694	0.073	318.6528	641.9888	code:49%	 point _proj  child  x  val q
945	523	167	0.034	82.728	0.497	505.3662	777.4536	math:99%	$ $$ }$ )$ \\$ {
946	1277	167	0.034	82.762	0.344	353.4892	576.3858	math:49%	0 1 2 4 3 6
947	190	166	0.034	82.796	0.103	215.1938	393.2422	wiki:91%	200 192 197 198 199 194
948	528	166	0.034	82.829	0.116	400.5474	732.3887	pile:32%	 N  V  T  J  W  G
949	1110	166	0.034	82.863	0.222	301.3326	494.3203	code:86%	 of  by  The  and  at  to
950	1114	166	0.034	82.897	1.0	378.6763	646.6401	pile:30%	.
951	1397	166	0.034	82.931	0.564	488.3492	777.9912	pile:89%	) % + %) ] '
952	1422	166	0.034	82.964	0.499	372.7739	532.6592	web:62%	 get  got  getting  gets  Get  gotten
953	1600	166	0.034	82.998	0.086	351.0493	606.7984	math:96%	display bold over stack ld operator
954	1663	166	0.034	83.032	0.079	349.0625	529.2383	wiki:66%	 received  won  for  awarded  made  him
955	1960	166	0.034	83.066	0.583	260.998	397.8261	web:61%	 I I ,I >I
956	2	165	0.034	83.099	0.039	361.7807	579.9741	code:46%	--+ ________ &# __ \xa0  __
957	40	165	0.034	83.133	0.138	343.2275	602.7768	code:38%	,  =  + ": :  =>
958	1625	165	0.034	83.166	0.947	339.3731	512.4745	math:74%	. `.
959	1836	165	0.034	83.2	0.177	277.643	603.334	code:44%	\\u . x , 020 -
960	1986	165	0.034	83.234	0.025	344.6338	505.4624	web:95%	 minutes  oil  onion  mixture yme  iron
961	706	164	0.033	83.267	0.098	368.1592	654.8203	code:43%	0 -core 1 3 2 d
962	727	164	0.033	83.3	0.59	349.77	607.8271	wiki:56%	 A A \xa0A /A "A _A
963	874	164	0.033	83.334	0.842	310.7656	461.3828	pile:56%	. ).  
964	1192	164	0.033	83.367	0.043	304.1186	539.5137	web:70%	 old  of mark  Chair ircraft  Linked
965	1548	164	0.033	83.4	0.946	148.166	233.7368	code:97%	 is  be
966	1728	164	0.033	83.434	0.25	135.3574	218.8086	code:100%	)\n \n ')\n ()\n  []\n  }\n
967	387	163	0.033	83.467	0.255	134.5576	261.5156	code:100%	\n\n """\n\n  -*-\n\n """\n \n \n\n\n
968	784	163	0.033	83.5	0.105	487.5313	833.2125	math:48%	C O B  C D Q
969	1253	163	0.033	83.533	0.154	261.019	456.7021	wiki:69%	8 4 3 2 9 6
970	62	161	0.033	83.566	0.074	343.0928	553.3564	math:43%	 ( ×  [ � \xa0 )\n
971	948	161	0.033	83.599	0.126	348.9307	609.6934	math:97%	sin cos tan log delta ln
972	1290	161	0.033	83.631	0.32	214.7188	416.6865	code:98%	0 1 2 4 10 3
973	1430	161	0.033	83.664	0.905	347.5722	598.7178	math:99%	} }}} =}
974	1574	161	0.033	83.697	0.032	372.5693	601.9454	wiki:45%	orpor flu pon  em  diver -oper
975	1846	161	0.033	83.73	0.532	248.8857	514.5586	pile:65%	\n\n .\n\n \n :\n\n )\n\n ).\n\n
976	142	160	0.033	83.762	0.371	135.5488	329.7529	code:100%	.\n \n >\n #\n )\n :\n
977	757	160	0.033	83.795	0.267	346.814	514.7574	web:47%	 take  took  takes  taking  taken  Take
978	1315	160	0.033	83.827	0.187	352.6147	599.1133	math:89%	x  x 2 1 (x 3
979	373	159	0.032	83.86	0.297	330.7568	626.9589	math:96%	2 1 4 3 8 5
980	795	159	0.032	83.892	0.284	420.7954	682.871	code:72%	 "  ' =" (" ('  (
981	861	159	0.032	83.924	0.166	240.5107	426.1152	wiki:41%	201 200 130 202 199 196
982	1585	159	0.032	83.957	0.015	504.626	812.1445	web:52%	ATION PART S ING  US  NIGHT
983	1644	159	0.032	83.989	0.406	390.1147	660.356	pile:83%	                                  
984	869	158	0.032	84.021	0.047	332.9121	557.3027	code:98%	CONFIG _OK  METHOD _GROUP LOOP ATION
985	1373	158	0.032	84.053	0.383	206.8525	351.1513	code:99%	\n .\n .\n\n \n\n )\n ,\n
986	1379	158	0.032	84.085	0.06	333.9306	743.1324	pile:33%	 X  Q J /T Q X
987	10	157	0.032	84.117	0.172	271.7036	471.4214	code:34%	  - . , 133 700
988	873	157	0.032	84.149	0.125	321.2061	511.0879	web:27%	 Le  De  Se  Me  He  Re
989	973	157	0.032	84.181	0.754	172.5547	324.5401	code:100%	\n\n \n\n\n \n __)\n\n )\n\n ')\n\n
990	647	156	0.032	84.213	0.066	321.3071	485.4785	math:37%	 Mc  Py  Auto \xa0  e \n
991	1062	156	0.032	84.245	0.088	377.2803	627.2197	math:96%	O P 2 3 sec sin
992	1068	156	0.032	84.276	0.387	256.041	464.3076	wiki:65%	 Al  al Al al  El -al
993	1415	156	0.032	84.308	0.329	351.2398	563.4341	math:89%	$. ). \xa0 ". ?  .
994	1909	156	0.032	84.34	0.479	364.2466	548.8086	code:96%	 as  import import , • :
995	1957	156	0.032	84.372	0.158	339.4434	512.0767	math:74%	1 0 2 6 5 14
996	187	155	0.032	84.403	0.357	321.1328	574.9043	wiki:45%	 A A "A
997	270	155	0.032	84.435	0.01	250.8804	533.8433	wiki:53%	duction  Comedy l  Beautiful Atlantic  World
998	862	155	0.032	84.466	0.221	290.3828	541.501	code:92%	\n .\n \n\n )\n \n\n\n .\n\n
999	1070	155	0.032	84.498	0.029	374.7353	644.6646	web:81%	 let  sad  line in  casino  party
1000	1782	155	0.032	84.529	0.012	360.8648	527.2296	web:43%	 him  it  day  music  years  you
1001	21	154	0.031	84.561	0.18	418.7847	689.5303	math:68%	2 3 1 4 100 6
1002	838	154	0.031	84.592	0.031	323.5127	643.7734	code:82%	 ps  y  exact ter  out _key
1003	1054	154	0.031	84.623	0.828	113.5244	169.3106	code:91%	 the #    
1004	1142	154	0.031	84.655	0.201	390.9775	580.6914	pile:100%	\n ;\n \n\n ;\n\n }\n\n >\n\n
1005	1327	154	0.031	84.686	0.371	363.7304	566.8906	pile:92%	.\n\n \n\n .\n .”\n\n \n ...\n\n
1006	1417	154	0.031	84.717	0.323	360.7036	673.6152	code:65%	 '  " (" { [' ="
1007	1428	154	0.031	84.749	1.0	228.3408	342.6553	wiki:85%	.
1008	1513	154	0.031	84.78	0.269	340.6236	658.8379	code:97%	 [  ( __( (( ([ /'+
1009	1823	154	0.031	84.811	1.0	452.147	781.4692	wiki:50%	\xa0
1010	88	153	0.031	84.842	0.052	366.0542	679.5854	math:44%	 GM G  NC M  J O
1011	492	153	0.031	84.873	0.53	279.7588	509.6504	math:95%	}{ _{ ]{ }}{{ {{ ({
1012	780	153	0.031	84.905	0.561	277.6572	440.7901	code:96%	import  import  from #import , \timport
1013	1138	153	0.031	84.936	0.136	416.2002	623.3829	code:97%	\n \n\n )\n\n ')\n\n )\n '\n
1014	1371	153	0.031	84.967	0.318	461.1924	698.918	pile:48%	\n \n\n .\n )\n )\n\n :\n
1015	1591	153	0.031	84.998	0.06	421.604	713.5669	code:85%	\\' * __ $ + **
1016	46	152	0.031	85.029	0.783	293.8926	441.6035	wiki:62%	 of  among  Of  Among  amongst
1017	359	152	0.031	85.06	0.031	231.7871	425.1181	wiki:74%	di erson th assi enzie ki
1018	800	152	0.031	85.091	0.007	336.063	644.9692	web:36%	en alph y Charles ick le
1019	808	152	0.031	85.122	0.16	547.6069	832.3818	pile:48%	" ) : )) > '
1020	1179	152	0.031	85.153	0.165	460.0122	772.9766	code:43%	" ' ) ` () __
1021	1281	152	0.031	85.183	0.238	313.8301	538.6543	math:99%	1 x 2 θ (x 3
1022	1811	152	0.031	85.214	0.515	113.8232	224.4619	code:97%	.\n \n :\n  \n />.\n )\n
1023	543	151	0.031	85.245	0.088	383.6411	587.9423	code:63%	 % -% :% ]( ){  -
1024	1236	151	0.031	85.276	0.043	357.3887	566.7998	code:86%	password name user ftp x email
1025	1316	151	0.031	85.307	0.243	383.9746	588.5986	code:70%	 '  " :: '  """  @
1026	1386	151	0.031	85.337	0.095	364.3823	678.147	code:93%	__  ' ']  ) .'  ]
1027	1391	151	0.031	85.368	0.293	324.5898	531.5547	pile:74%	 can  to  may  not  might  could
1028	1425	151	0.031	85.399	0.086	433.273	815.6533	code:77%	 t m  n  l  r  p
1029	1936	151	0.031	85.429	0.027	439.8022	907.4053	web:73%	 yang i us  untuk  Anda  dengan
1030	458	150	0.031	85.46	0.101	501.4619	745.2598	math:99%	| }, ,  | ; >
1031	715	150	0.031	85.49	1.0	323.2364	416.6446	wiki:80%	.
1032	866	150	0.031	85.521	0.19	352.6684	586.7568	math:97%	 of  and .subject  for  with  from
1033	996	150	0.031	85.551	0.185	224.0127	412.7012	pile:100%	 =  -  + ,  Let )
1034	1134	150	0.031	85.582	0.01	321.623	647.1543	math:63%	 robin an a dog by ouser
1035	1162	150	0.031	85.612	0.196	377.1045	630.2676	code:58%	 '  " ="  ` (' ::
1036	1175	150	0.031	85.643	0.126	456.956	665.8999	web:67%	3 2 1 4 5 10
1037	1471	150	0.031	85.673	0.666	414.8418	571.8525	web:88%	.\n ?\n !\n ).\n \n .\n\n
1038	1858	150	0.031	85.704	0.04	429.2485	639.332	pile:93%	 two 5  Two 11 559  three
1039	30	149	0.03	85.734	0.499	275.9243	455.4956	math:49%	�  � â  â ー�
1040	163	149	0.03	85.765	0.784	127.3145	360.1552	code:95%	\n  #\n  *\n >\n
1041	1549	149	0.03	85.795	0.061	427.3442	834.2681	wiki:56%	ig if j y a it
1042	195	148	0.03	85.825	0.011	296.791	588.7275	web:90%	 furniture  methods  characteristics  for  months  procedure
1043	691	148	0.03	85.855	0.21	215.8408	344.0996	code:88%	 WARRANTIES  CONDITIONS  EXPRESS  DAMAGES  WARRANTY  USE
1044	1279	148	0.03	85.885	0.296	302.0947	511.3008	math:100%	 =  +  -  & (  <
1045	323	147	0.03	85.915	0.661	100.8916	234.6318	code:99%	init str getitem repr item enter
1046	453	147	0.03	85.945	0.315	488.1572	696.6587	math:71%	\n ?\n \n\n )\n\n .\n :\n\n
1047	1395	147	0.03	85.975	0.896	122.0264	221.4453	code:99%	from  from
1048	1518	147	0.03	86.005	0.625	338.9385	532.8623	pile:85%	 ( +- ----  [  * )-
1049	1926	147	0.03	86.035	0.941	300.9209	419.7461	wiki:88%	.  
1050	299	146	0.03	86.064	0.134	400.2065	567.3159	wiki:53%	 pro ro  Pro -pro pro  hydro
1051	611	146	0.03	86.094	0.481	106.7773	169.0845	code:98%	 django django
1052	680	146	0.03	86.124	0.613	271.2471	377.0937	wiki:92%	.\n\n \n\n ).\n\n ".\n\n  \n\n  .\n\n
1053	849	146	0.03	86.154	0.167	371.3359	586.0327	math:88%	2 1 (x (R x 3
1054	1495	146	0.03	86.183	0.333	321.6577	468.4956	code:51%	 This  this This  that  That this
1055	24	145	0.029	86.213	0.191	519.9341	754.1875	code:48%	 '  " ;  [  (  ['
1056	26	145	0.029	86.242	0.4	382.6289	570.1641	math:79%	\n\n .\n\n \n :\n\n ).\n .\n
1057	280	145	0.029	86.272	0.719	149.0381	346.4863	math:94%	^ )^ |^
1058	415	145	0.029	86.301	0.318	111.8613	216.2471	code:99%	 os  sys os
1059	743	145	0.029	86.331	0.118	447.4024	910.5829	pile:52%	,\n \t\r\n\t\r\n \n  {\n , ',\n
1060	1306	145	0.029	86.36	0.678	300.335	491.4766	web:91%	.\n .\n\n ?\n ."\n ).\n "\n
1061	1139	144	0.029	86.39	0.078	390.0713	601.4116	wiki:60%	us  Latin ium opsis aurus ara
1062	1235	144	0.029	86.419	1.0	383.8389	549.0118	wiki:83%	 (
1063	1355	144	0.029	86.448	1.0	298.063	529.0933	math:65%	 
1064	1769	144	0.029	86.477	0.46	375.8174	600.3408	web:89%	.\n ?\n !\n \n ).\n .\n\n
1065	1964	144	0.029	86.507	0.125	407.8887	738.5845	code:32%	Re re  Re .re  de -re
1066	1106	143	0.029	86.536	0.205	281.2656	575.6768	math:99%	 (  $( $( }( '( [
1067	1251	143	0.029	86.565	1.0	336.7393	574.4863	web:68%	.
1068	589	142	0.029	86.594	0.662	257.6436	454.4698	code:97%	#      * ##  #  ---
1069	167	141	0.029	86.622	0.575	277.0361	435.4326	code:98%	#  # ####### /////
1070	671	141	0.029	86.651	0.55	311.0664	497.6802	code:100%	 """ """  '''  " ''  **
1071	1120	141	0.029	86.68	0.13	319.3403	622.8872	pile:58%	www  com .jar lab  www ir
1072	1872	141	0.029	86.708	0.027	251.3233	473.8911	pile:81%	D 2 MA CT s K
1073	1932	141	0.029	86.737	0.176	280.4619	439.2637	math:96%	{\\ \\  \\  $\\ (\\ -\\
1074	291	140	0.028	86.766	0.473	348.9726	506.3008	math:58%	 I  i I i  just  also
1075	713	140	0.028	86.794	0.03	320.1099	549.3247	pile:88%	 lap  sulfur  ion ter  end  carbon
1076	1113	140	0.028	86.823	0.055	327.6172	578.0601	math:35%	,  and  FREE : v  from
1077	1229	140	0.028	86.851	0.193	433.9722	701.6133	math:34%	1 2 0 3 6 4
1078	1271	140	0.028	86.88	0.733	279.5342	436.4707	wiki:79%	  ;  ' _ – 707
1079	1383	140	0.028	86.908	0.388	312.0845	572.083	web:30%	 does  do  did  Does  need  Do
1080	234	139	0.028	86.936	0.265	294.1816	415.7334	math:100%	2 x 3 4 e  x
1081	480	139	0.028	86.965	0.938	286.374	481.2285	wiki:60%	 a  A
1082	517	139	0.028	86.993	0.035	457.6431	717.1914	code:78%	MQ NE COPY OL ANS SC
1083	994	139	0.028	87.021	1.0	288.3105	523.5987	math:100%	 
1084	1307	139	0.028	87.049	0.117	475.3853	806.0097	math:100%	}} | }) )} },  '
1085	1324	139	0.028	87.078	0.345	229.3096	435.1709	code:99%	',\n ,\n  },\n ],\n ",\n '],\n
1086	1436	139	0.028	87.106	0.559	88.2954	179.0366	code:98%	 __ .__ ().__
1087	1588	139	0.028	87.134	0.102	261.2891	463.4931	math:93%	G X A R E P
1088	1913	139	0.028	87.162	0.123	411.4897	603.5693	web:59%	th  Thursday  Friday  Saturday  August  Tuesday
1089	375	138	0.028	87.191	1.0	258.2705	419.8252	math:91%	 $
1090	752	138	0.028	87.219	0.313	291.7974	497.6924	math:98%	\n\n \n .\n\n :\n\n ?\n\n :\n
1091	1981	138	0.028	87.247	0.154	303.4189	540.4873	wiki:67%	 of  on  with  and  from  by
1092	366	137	0.028	87.275	0.357	354.9908	564.3585	wiki:45%	 such  well  However such  however  due
1093	609	137	0.028	87.302	0.092	281.2168	455.1474	code:84%	                                                                                         
1094	1369	137	0.028	87.33	0.211	187.6689	381.6074	code:99%	\n )\n ")\n ')\n )\n\n '\n
1095	1399	137	0.028	87.358	0.141	330.5596	583.8975	math:61%	b a (s (b (a (c
1096	7	136	0.028	87.386	0.019	466.8203	719.5517	web:82%	 insurance  best  new  other  modern  crucial
1097	69	136	0.028	87.413	1.0	337.3027	519.0411	wiki:34%	 
1098	984	136	0.028	87.441	0.318	457.5376	815.1069	pile:46%	) " ] () ' ++)
1099	1240	136	0.028	87.469	0.049	367.2949	638.1431	code:60%	 MD .K  X  Q V  j
1100	1276	136	0.028	87.496	0.195	161.7471	400.1006	code:99%	)\n\n \n\n ()\n\n \n ')\n\n ")\n\n
1101	1736	136	0.028	87.524	1.0	241.3174	434.3818	wiki:77%	 
1102	525	135	0.027	87.552	0.532	467.9561	893.9014	pile:89%	\n ,\n  \n \n\n \xa0 :\n
1103	1788	135	0.027	87.579	0.17	320.3984	608.3321	web:35%	 Ch  Sh  ch  sh Ch Sh
1104	295	134	0.027	87.606	0.337	182.7944	256.4268	code:94%	 it  limitations  distributed # it    
1105	906	134	0.027	87.634	0.121	382.373	654.2241	math:49%	1 0 2 [x [str closed
1106	947	134	0.027	87.661	1.0	25.582	73.9219	code:97%	-
1107	971	134	0.027	87.688	0.199	229.6465	423.2578	code:100%	\n\n )\n\n ()\n\n ')\n\n  )\n\n ")\n\n
1108	1080	134	0.027	87.715	0.439	133.3496	226.1172	code:99%	:\n ):\n :\r\n '):\n ':\n ():\n
1109	321	133	0.027	87.742	0.045	338.5142	684.6894	pile:78%	char yl act  quint u  lig
1110	506	133	0.027	87.769	0.062	327.5937	462.856	pile:62%	Early  football Living -language Association  male
1111	573	133	0.027	87.797	0.111	460.791	845.0102	math:41%	 p  m p m  k  f
1112	884	133	0.027	87.824	0.262	421.7041	642.8486	math:100%	0 3 1 2 4 6
1113	1124	133	0.027	87.851	0.035	566.0234	848.1108	code:59%	 em  #  que  e  os  a
1114	1156	133	0.027	87.878	0.406	351.9375	610.9863	wiki:37%	.S .M .A .T .V .C
1115	1300	133	0.027	87.905	0.256	268.207	396.4395	math:95%	 \\  $\\ \\ {\\ (\\ ,\\
1116	1402	133	0.027	87.932	0.095	269.1914	496.999	math:70%	,  at th  Jul Mar :
1117	1403	133	0.027	87.959	0.098	373.0303	601.8657	math:26%	 Tr  cr -r Pr  Pr  br
1118	1812	133	0.027	87.986	0.246	210.9785	427.124	code:100%	\n \n\n """\n """\n\n ----------\n\n ."""\n
1119	121	132	0.027	88.013	0.098	204.7041	354.0415	wiki:80%	200 196 201 198 190 192
1120	394	132	0.027	88.04	0.109	457.0201	869.3989	code:92%	 f  m  t  s  l  p
1121	708	132	0.027	88.066	0.093	307.7563	491.3145	wiki:76%	 novel  film  book  song  album  poem
1122	729	132	0.027	88.093	0.443	320.6265	493.0049	wiki:76%	 the  The 's The  his  their
1123	1935	132	0.027	88.12	0.04	288.7207	564.4775	code:73%	_USER HTTP  NEO _API _GRAPH IRA
1124	75	131	0.027	88.147	1.0	430.748	702.4179	pile:31%	-
1125	218	131	0.027	88.173	1.0	472.2363	762.3008	pile:33%	-
1126	300	131	0.027	88.2	0.313	349.6059	524.6412	wiki:49%	 E  O  U E O  I
1127	918	131	0.027	88.227	1.0	309.4639	553.2706	math:97%	.
1128	1066	131	0.027	88.253	1.0	307.1523	500.6543	math:68%	,
1129	1193	131	0.027	88.28	0.856	100.9756	238.0146	code:100%	#  #    
1130	1731	131	0.027	88.307	0.146	240.3516	389.3613	wiki:63%	201 197 196 199 200 194
1131	1786	131	0.027	88.333	0.076	186.2012	313.1826	wiki:84%	200 199 177 171 186 160
1132	248	130	0.026	88.36	0.175	366.5489	620.5967	code:81%	2 1 0 3 4 9
1133	601	130	0.026	88.386	0.168	329.001	623.707	math:99%	1 2 3 5 4 0
1134	681	130	0.026	88.413	0.706	252.6523	444.3818	math:96%	 $  $$  \\$ $$
1135	1487	130	0.026	88.439	0.592	332.5225	556.916	wiki:71%	 and  but  later  then  who ,
1136	1655	130	0.026	88.466	0.935	253.2402	393.9307	math:98%	 $  $$
1137	473	129	0.026	88.492	0.381	340.7617	555.7344	math:95%	\n\n \n .\n\n )\n\n :\n\n .\n
1138	549	129	0.026	88.518	0.074	368.667	651.9796	code:97%	 self  m  db 1 _item ulator
1139	662	129	0.026	88.544	0.185	418.6616	766.5068	math:57%	:  on , \xa0  Sun  |
1140	1231	129	0.026	88.571	0.047	337.626	622.5045	web:99%	 Africa  Crusher  crusher  of  machine  South
1141	1796	129	0.026	88.597	0.266	384.5937	560.1567	wiki:70%	\n\n \n .\n\n  \n :\n )\n\n
1142	1805	129	0.026	88.623	1.0	401.1035	631.2246	math:94%	}
1143	1969	129	0.026	88.649	0.063	293.52	628.71	pile:87%	<a 1 name ponse description field
1144	818	128	0.026	88.675	0.119	255.8945	558.877	math:41%	0 2 5 1 7 8
1145	1102	128	0.026	88.701	0.34	213.5977	295.086	code:95%	 ANY " # , ",   
1146	1862	128	0.026	88.727	0.066	398.6919	638.1397	wiki:62%	 and  with  of ,  to  usually
1147	1897	128	0.026	88.753	0.294	470.169	650.5361	pile:61%	import #include from ,  import :
1148	447	127	0.026	88.779	0.41	161.9434	294.7021	math:98%	\n\n ?\n\n )\n\n $\n\n .\n\n  ?\n\n
1149	456	127	0.026	88.805	0.089	207.6934	391.2241	math:85%	12 11 13 15 16 9
1150	724	127	0.026	88.831	0.592	354.2661	554.0004	math:34%	 non non  Non Non
1151	1292	127	0.026	88.857	0.099	489.416	811.7787	pile:92%	P O  T D  B  G
1152	1351	127	0.026	88.883	1.0	376.1533	590.7343	web:50%	 a
1153	1480	127	0.026	88.908	0.221	431.1191	675.1768	pile:32%	:  <  – ),  =  -
1154	1551	127	0.026	88.934	0.301	396.9453	597.8711	math:100%	 \\ \\ }\\ {\\  $\\ $\\
1155	1637	127	0.026	88.96	0.05	332.7979	626.396	math:65%	0 * document 2 1 eq
1156	1929	127	0.026	88.986	0.211	378.7432	650.3008	pile:69%	\n \n\n .\n\n }\n ---\n\n ======\n
